0268,Incident Handling,[empty],[empty],[empty],[empty],[empty],<ref name="metronome-features" />,[empty],[empty],[empty],Contrib.<ref>http://modules.prosody.im/mod_incidents_handling.html</ref>,[empty]
0270,XMPP Compliance Suites 2010,[empty],<ref name="ejabberd-protocols" />,[empty],[empty],<ref name="jabberd2-features" />,[empty],<ref name="M-Link-features" />,[empty],[empty],[empty],[empty]
0273,Stanza Interception and Filtering Technology (SIFT),[empty],[empty],[empty],[empty],[empty],<ref name="metronome-features" />,[empty],[empty],[empty],Contrib.<ref name="prosody-thorough" />,[empty]
0278,Jingle Relay Nodes,[empty],<ref name="ejabberd-protocols" />,[empty],[empty],<ref name="jabberd2-features" />,<ref name="metronome-features" />,[empty],[empty],[empty],[empty],[empty]
0279,Server IP Check,[empty],<ref name="ejabberd-protocols" />,[empty],[empty],<ref name="jabberd2-myip" /><ref name="jabberd2-myip">http://delta.affinix.com/specs/xmppstream.html#myip</ref>,<ref name="metronome-features" />,[empty],[empty],[empty],Contrib.<ref name="prosody-thorough" /><ref>http://modules.prosody.im/mod_ipcheck.html</ref>,[empty]
0280,Message Carbons,[empty],<ref name="ejabberd-protocols" />,[empty],[empty],[empty],<ref name="metronome-features" />,[empty],<ref name="mongooseim-1.5-release">https://github.com/esl/MongooseIM/releases/tag/1.5.0</ref>,<ref name="ignite1"/>,<ref>https://prosody.im/doc/modules/mod_carbons</ref>,<ref name="tigase-520-release">. Tigase XMPP Server 5.2.0 final release (2014-02-13). Retrieved on 2014-02-27.</ref>
0288,Bidirectional Server-to-Server Connections,[empty],[empty],[empty],[empty],[empty],[empty],<ref name="M-Link-features" />,[empty],[empty],[empty],[empty]
0289,Federated MUC for Constrained Environments,[empty],[empty],[empty],[empty],[empty],[empty],<ref name="M-Link-features" />,[empty],[empty],[empty],[empty]
0302,XMPP Compliance Suites 2012,[empty],<ref name="ejabberd-protocols" />,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
0309,Service Directories,[empty],[empty],[empty],[empty],[empty],<ref name="metronome-features" />,[empty],[empty],[empty],Contrib.<ref name="prosody-thorough" />,[empty]
0313,Message Archive Management,[empty],<ref name="ejabberd15.06"></ref>,[empty],[empty],[empty],<ref name="metronome-features" />,[empty],[empty],<ref></ref>,<ref>https://prosody.im/doc/modules/mod_mam</ref>,[empty]
0321,Remote Roster Management,[empty],<ref name="ejabberd14.05"/>,[empty],[empty],[empty],<ref name="metronome-features" />,[empty],[empty],[empty],<ref>http://modules.prosody.im/mod_remote_roster.html</ref>,[empty]
0357,Push Notifications,[empty],Contrib,[empty],[empty],[empty],[empty],[empty],[empty],[empty],Contrib.<ref>http://modules.prosody.im/mod_cloud_notify.html</ref>,[empty]
0363,HTTP File Upload,[empty],Contrib,[empty],[empty],[empty],[empty],[empty],[empty],/Plugin<ref></ref>,<ref name="prosody-363"></ref>,[empty]
0375,XMPP Compliance Suites 2016,[empty],Contrib,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
0376,Pubsub Account Management,[empty],Contrib,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
XEP,Description,Status,ejabberd,iChat Server,jabberd14,jabberd2,Metronome,Isode M-Link,MongooseIM,Openfire,Prosody,Tigase
